species	gene_id	gene_symbol	transcript_id	transcript_name	transcript_biotype	is_canonical	exon_rank	exon_id	seqname	start	end	strand
human	ENSG00000026508	CD44	ENST00000969368	CD44-290	protein_coding	0	5	ENSE00003639932	11	35189835	35190065	1
human	ENSG00000026508	CD44	ENST00000969368	CD44-290	protein_coding	0	6	ENSE00002151908	11	35198148	35198246	1
human	ENSG00000026508	CD44	ENST00000969368	CD44-290	protein_coding	0	7	ENSE00003692209	11	35201082	35201195	1
human	ENSG00000026508	CD44	ENST00000969368	CD44-290	protein_coding	0	8	ENSE00003469853	11	35204512	35204640	1
human	ENSG00000026508	CD44	ENST00000969368	CD44-290	protein_coding	0	9	ENSE00000710490	11	35206112	35206243	1
human	ENSG00000026508	CD44	ENST00000969368	CD44-290	protein_coding	0	10	ENSE00003790928	11	35208105	35208206	1
human	ENSG00000026508	CD44	ENST00000969368	CD44-290	protein_coding	0	11	ENSE00000710485	11	35209965	35210054	1
human	ENSG00000026508	CD44	ENST00000969368	CD44-290	protein_coding	0	12	ENSE00003608645	11	35211246	35211449	1
human	ENSG00000026508	CD44	ENST00000969368	CD44-290	protein_coding	0	13	ENSE00003526469	11	35214852	35214914	1
human	ENSG00000026508	CD44	ENST00000969368	CD44-290	protein_coding	0	14	ENSE00003632343	11	35219316	35219387	1
human	ENSG00000026508	CD44	ENST00000969368	CD44-290	protein_coding	0	15	ENSE00003534676	11	35221654	35221732	1
human	ENSG00000026508	CD44	ENST00000969368	CD44-290	protein_coding	0	16	ENSE00004802752	11	35229129	35232402	1
human	ENSG00000026508	CD44	ENST00000969369	CD44-291	protein_coding	0	1	ENSE00004802753	11	35138721	35139370	1
human	ENSG00000026508	CD44	ENST00000969369	CD44-291	protein_coding	0	2	ENSE00004366179	11	35176602	35176740	1
human	ENSG00000026508	CD44	ENST00000969369	CD44-291	protein_coding	0	3	ENSE00003658180	11	35180274	35180407	1
human	ENSG00000026508	CD44	ENST00000969369	CD44-291	protein_coding	0	4	ENSE00003504402	11	35186832	35186900	1
human	ENSG00000026508	CD44	ENST00000969369	CD44-291	protein_coding	0	5	ENSE00003639932	11	35189835	35190065	1
human	ENSG00000026508	CD44	ENST00000969369	CD44-291	protein_coding	0	6	ENSE00003526469	11	35214852	35214914	1
human	ENSG00000026508	CD44	ENST00000969369	CD44-291	protein_coding	0	7	ENSE00003534676	11	35221654	35221732	1
human	ENSG00000026508	CD44	ENST00000969369	CD44-291	protein_coding	0	8	ENSE00004802752	11	35229129	35232402	1
human	ENSG00000026508	CD44	ENST00000969370	CD44-292	protein_coding	0	1	ENSE00004802753	11	35138721	35139370	1
human	ENSG00000026508	CD44	ENST00000969370	CD44-292	protein_coding	0	2	ENSE00003561898	11	35176575	35176740	1
human	ENSG00000026508	CD44	ENST00000969370	CD44-292	protein_coding	0	3	ENSE00003658180	11	35180274	35180407	1
human	ENSG00000026508	CD44	ENST00000969370	CD44-292	protein_coding	0	4	ENSE00003504402	11	35186832	35186900	1
human	ENSG00000026508	CD44	ENST00000969370	CD44-292	protein_coding	0	5	ENSE00003639932	11	35189835	35190065	1
human	ENSG00000026508	CD44	ENST00000969370	CD44-292	protein_coding	0	6	ENSE00003678600	11	35198121	35198246	1
human	ENSG00000026508	CD44	ENST00000969370	CD44-292	protein_coding	0	7	ENSE00003790928	11	35208105	35208206	1
human	ENSG00000026508	CD44	ENST00000969370	CD44-292	protein_coding	0	8	ENSE00003526469	11	35214852	35214914	1
human	ENSG00000026508	CD44	ENST00000969370	CD44-292	protein_coding	0	9	ENSE00003632343	11	35219316	35219387	1
human	ENSG00000026508	CD44	ENST00000969370	CD44-292	protein_coding	0	10	ENSE00003534676	11	35221654	35221732	1
human	ENSG00000026508	CD44	ENST00000969370	CD44-292	protein_coding	0	11	ENSE00004802752	11	35229129	35232402	1
human	ENSG00000026508	CD44	ENST00000969371	CD44-293	protein_coding	0	1	ENSE00004802753	11	35138721	35139370	1
human	ENSG00000026508	CD44	ENST00000969371	CD44-293	protein_coding	0	2	ENSE00003561898	11	35176575	35176740	1
human	ENSG00000026508	CD44	ENST00000969371	CD44-293	protein_coding	0	3	ENSE00003658180	11	35180274	35180407	1
human	ENSG00000026508	CD44	ENST00000969371	CD44-293	protein_coding	0	4	ENSE00003504402	11	35186832	35186900	1
human	ENSG00000026508	CD44	ENST00000969371	CD44-293	protein_coding	0	5	ENSE00003639932	11	35189835	35190065	1
human	ENSG00000026508	CD44	ENST00000969371	CD44-293	protein_coding	0	6	ENSE00003678600	11	35198121	35198246	1
human	ENSG00000026508	CD44	ENST00000969371	CD44-293	protein_coding	0	7	ENSE00003692209	11	35201082	35201195	1
human	ENSG00000026508	CD44	ENST00000969371	CD44-293	protein_coding	0	8	ENSE00004466517	11	35201677	35201787	1
human	ENSG00000026508	CD44	ENST00000969371	CD44-293	protein_coding	0	9	ENSE00003469853	11	35204512	35204640	1
human	ENSG00000026508	CD44	ENST00000969371	CD44-293	protein_coding	0	10	ENSE00000710490	11	35206112	35206243	1
human	ENSG00000026508	CD44	ENST00000969371	CD44-293	protein_coding	0	11	ENSE00003790928	11	35208105	35208206	1
human	ENSG00000026508	CD44	ENST00000969371	CD44-293	protein_coding	0	12	ENSE00000710485	11	35209965	35210054	1
human	ENSG00000026508	CD44	ENST00000969371	CD44-293	protein_coding	0	13	ENSE00003608645	11	35211246	35211449	1
human	ENSG00000026508	CD44	ENST00000969371	CD44-293	protein_coding	0	14	ENSE00003526469	11	35214852	35214914	1
human	ENSG00000026508	CD44	ENST00000969371	CD44-293	protein_coding	0	15	ENSE00003632343	11	35219316	35219387	1
human	ENSG00000026508	CD44	ENST00000969371	CD44-293	protein_coding	0	16	ENSE00003534676	11	35221654	35221732	1
human	ENSG00000026508	CD44	ENST00000969371	CD44-293	protein_coding	0	17	ENSE00004802752	11	35229129	35232402	1
human	ENSG00000026508	CD44	ENST00000969372	CD44-294	protein_coding	0	1	ENSE00004802753	11	35138721	35139370	1
human	ENSG00000026508	CD44	ENST00000969372	CD44-294	protein_coding	0	2	ENSE00003561898	11	35176575	35176740	1
human	ENSG00000026508	CD44	ENST00000969372	CD44-294	protein_coding	0	3	ENSE00003658180	11	35180274	35180407	1
human	ENSG00000026508	CD44	ENST00000969372	CD44-294	protein_coding	0	4	ENSE00003504402	11	35186832	35186900	1
human	ENSG00000026508	CD44	ENST00000969372	CD44-294	protein_coding	0	5	ENSE00003639932	11	35189835	35190065	1
human	ENSG00000026508	CD44	ENST00000969372	CD44-294	protein_coding	0	6	ENSE00000710505	11	35196746	35196874	1
human	ENSG00000026508	CD44	ENST00000969372	CD44-294	protein_coding	0	7	ENSE00003678600	11	35198121	35198246	1
human	ENSG00000026508	CD44	ENST00000969372	CD44-294	protein_coding	0	8	ENSE00003692209	11	35201082	35201195	1
human	ENSG00000026508	CD44	ENST00000969372	CD44-294	protein_coding	0	9	ENSE00000824450	11	35201671	35201787	1
human	ENSG00000026508	CD44	ENST00000969372	CD44-294	protein_coding	0	10	ENSE00003469853	11	35204512	35204640	1
human	ENSG00000026508	CD44	ENST00000969372	CD44-294	protein_coding	0	11	ENSE00000710490	11	35206112	35206243	1
human	ENSG00000026508	CD44	ENST00000969372	CD44-294	protein_coding	0	12	ENSE00003790928	11	35208105	35208206	1
human	ENSG00000026508	CD44	ENST00000969372	CD44-294	protein_coding	0	13	ENSE00000710485	11	35209965	35210054	1
human	ENSG00000026508	CD44	ENST00000969372	CD44-294	protein_coding	0	14	ENSE00004466520	11	35211264	35211449	1
human	ENSG00000026508	CD44	ENST00000969372	CD44-294	protein_coding	0	15	ENSE00003526469	11	35214852	35214914	1
human	ENSG00000026508	CD44	ENST00000969372	CD44-294	protein_coding	0	16	ENSE00003632343	11	35219316	35219387	1
human	ENSG00000026508	CD44	ENST00000969372	CD44-294	protein_coding	0	17	ENSE00003534676	11	35221654	35221732	1
human	ENSG00000026508	CD44	ENST00000969372	CD44-294	protein_coding	0	18	ENSE00004802752	11	35229129	35232402	1
human	ENSG00000026508	CD44	ENST00000969373	CD44-295	protein_coding	0	1	ENSE00004802753	11	35138721	35139370	1
human	ENSG00000026508	CD44	ENST00000969373	CD44-295	protein_coding	0	2	ENSE00003561898	11	35176575	35176740	1
human	ENSG00000026508	CD44	ENST00000969373	CD44-295	protein_coding	0	3	ENSE00003658180	11	35180274	35180407	1
human	ENSG00000026508	CD44	ENST00000969373	CD44-295	protein_coding	0	4	ENSE00003504402	11	35186832	35186900	1
human	ENSG00000026508	CD44	ENST00000969373	CD44-295	protein_coding	0	5	ENSE00003639932	11	35189835	35190065	1
human	ENSG00000026508	CD44	ENST00000969373	CD44-295	protein_coding	0	6	ENSE00003469853	11	35204512	35204640	1
human	ENSG00000026508	CD44	ENST00000969373	CD44-295	protein_coding	0	7	ENSE00000710490	11	35206112	35206243	1
human	ENSG00000026508	CD44	ENST00000969373	CD44-295	protein_coding	0	8	ENSE00003790928	11	35208105	35208206	1
human	ENSG00000026508	CD44	ENST00000969373	CD44-295	protein_coding	0	9	ENSE00003526469	11	35214852	35214914	1
human	ENSG00000026508	CD44	ENST00000969373	CD44-295	protein_coding	0	10	ENSE00003632343	11	35219316	35219387	1
human	ENSG00000026508	CD44	ENST00000969373	CD44-295	protein_coding	0	11	ENSE00003534676	11	35221654	35221732	1
human	ENSG00000026508	CD44	ENST00000969373	CD44-295	protein_coding	0	12	ENSE00004802752	11	35229129	35232402	1
human	ENSG00000026508	CD44	ENST00000969374	CD44-296	protein_coding	0	1	ENSE00004802753	11	35138721	35139370	1
human	ENSG00000026508	CD44	ENST00000969374	CD44-296	protein_coding	0	2	ENSE00003561898	11	35176575	35176740	1
human	ENSG00000026508	CD44	ENST00000969374	CD44-296	protein_coding	0	3	ENSE00003658180	11	35180274	35180407	1
human	ENSG00000026508	CD44	ENST00000969374	CD44-296	protein_coding	0	4	ENSE00003504402	11	35186832	35186900	1
human	ENSG00000026508	CD44	ENST00000969374	CD44-296	protein_coding	0	5	ENSE00003639932	11	35189835	35190065	1
human	ENSG00000026508	CD44	ENST00000969374	CD44-296	protein_coding	0	6	ENSE00003692209	11	35201082	35201195	1
human	ENSG00000026508	CD44	ENST00000969374	CD44-296	protein_coding	0	7	ENSE00004366172	11	35201668	35201787	1
human	ENSG00000026508	CD44	ENST00000969374	CD44-296	protein_coding	0	8	ENSE00003469853	11	35204512	35204640	1
human	ENSG00000026508	CD44	ENST00000969374	CD44-296	protein_coding	0	9	ENSE00000710490	11	35206112	35206243	1
human	ENSG00000026508	CD44	ENST00000969374	CD44-296	protein_coding	0	10	ENSE00003790928	11	35208105	35208206	1
human	ENSG00000026508	CD44	ENST00000969374	CD44-296	protein_coding	0	11	ENSE00000710485	11	35209965	35210054	1
human	ENSG00000026508	CD44	ENST00000969374	CD44-296	protein_coding	0	12	ENSE00003526469	11	35214852	35214914	1
human	ENSG00000026508	CD44	ENST00000969374	CD44-296	protein_coding	0	13	ENSE00003632343	11	35219316	35219387	1
human	ENSG00000026508	CD44	ENST00000969374	CD44-296	protein_coding	0	14	ENSE00003534676	11	35221654	35221732	1
human	ENSG00000026508	CD44	ENST00000969374	CD44-296	protein_coding	0	15	ENSE00004802752	11	35229129	35232402	1
human	ENSG00000026508	CD44	ENST00000969375	CD44-297	protein_coding	0	1	ENSE00004802753	11	35138721	35139370	1
human	ENSG00000026508	CD44	ENST00000969375	CD44-297	protein_coding	0	2	ENSE00003561898	11	35176575	35176740	1
human	ENSG00000026508	CD44	ENST00000969375	CD44-297	protein_coding	0	3	ENSE00003658180	11	35180274	35180407	1
human	ENSG00000026508	CD44	ENST00000969375	CD44-297	protein_coding	0	4	ENSE00003504402	11	35186832	35186900	1
human	ENSG00000026508	CD44	ENST00000969375	CD44-297	protein_coding	0	5	ENSE00003639932	11	35189835	35190065	1
human	ENSG00000026508	CD44	ENST00000969375	CD44-297	protein_coding	0	6	ENSE00003678600	11	35198121	35198246	1
human	ENSG00000026508	CD44	ENST00000969375	CD44-297	protein_coding	0	7	ENSE00003692209	11	35201082	35201195	1
human	ENSG00000026508	CD44	ENST00000969375	CD44-297	protein_coding	0	8	ENSE00000824450	11	35201671	35201787	1
human	ENSG00000026508	CD44	ENST00000969375	CD44-297	protein_coding	0	9	ENSE00003469853	11	35204512	35204640	1
human	ENSG00000026508	CD44	ENST00000969375	CD44-297	protein_coding	0	10	ENSE00000710490	11	35206112	35206243	1
human	ENSG00000026508	CD44	ENST00000969375	CD44-297	protein_coding	0	11	ENSE00003790928	11	35208105	35208206	1
human	ENSG00000026508	CD44	ENST00000969375	CD44-297	protein_coding	0	12	ENSE00000710485	11	35209965	35210054	1
human	ENSG00000026508	CD44	ENST00000969375	CD44-297	protein_coding	0	13	ENSE00004466520	11	35211264	35211449	1
human	ENSG00000026508	CD44	ENST00000969375	CD44-297	protein_coding	0	14	ENSE00003526469	11	35214852	35214914	1
human	ENSG00000026508	CD44	ENST00000969375	CD44-297	protein_coding	0	15	ENSE00003632343	11	35219316	35219387	1
human	ENSG00000026508	CD44	ENST00000969375	CD44-297	protein_coding	0	16	ENSE00003534676	11	35221654	35221732	1
human	ENSG00000026508	CD44	ENST00000969375	CD44-297	protein_coding	0	17	ENSE00004802752	11	35229129	35232402	1
human	ENSG00000026508	CD44	ENST00000969376	CD44-298	protein_coding	0	1	ENSE00004802753	11	35138721	35139370	1
human	ENSG00000026508	CD44	ENST00000969376	CD44-298	protein_coding	0	2	ENSE00003561898	11	35176575	35176740	1
human	ENSG00000026508	CD44	ENST00000969376	CD44-298	protein_coding	0	3	ENSE00003658180	11	35180274	35180407	1
human	ENSG00000026508	CD44	ENST00000969376	CD44-298	protein_coding	0	4	ENSE00003504402	11	35186832	35186900	1
human	ENSG00000026508	CD44	ENST00000969376	CD44-298	protein_coding	0	5	ENSE00003639932	11	35189835	35190065	1
human	ENSG00000026508	CD44	ENST00000969376	CD44-298	protein_coding	0	6	ENSE00000710505	11	35196746	35196874	1
human	ENSG00000026508	CD44	ENST00000969376	CD44-298	protein_coding	0	7	ENSE00003678600	11	35198121	35198246	1
human	ENSG00000026508	CD44	ENST00000969376	CD44-298	protein_coding	0	8	ENSE00003692209	11	35201082	35201195	1
human	ENSG00000026508	CD44	ENST00000969376	CD44-298	protein_coding	0	9	ENSE00004366172	11	35201668	35201787	1
human	ENSG00000026508	CD44	ENST00000969376	CD44-298	protein_coding	0	10	ENSE00003469853	11	35204512	35204640	1
human	ENSG00000026508	CD44	ENST00000969376	CD44-298	protein_coding	0	11	ENSE00000710490	11	35206112	35206243	1
human	ENSG00000026508	CD44	ENST00000969376	CD44-298	protein_coding	0	12	ENSE00003790928	11	35208105	35208206	1
human	ENSG00000026508	CD44	ENST00000969376	CD44-298	protein_coding	0	13	ENSE00000710485	11	35209965	35210054	1
human	ENSG00000026508	CD44	ENST00000969376	CD44-298	protein_coding	0	14	ENSE00003526469	11	35214852	35214914	1
human	ENSG00000026508	CD44	ENST00000969376	CD44-298	protein_coding	0	15	ENSE00003632343	11	35219316	35219387	1
human	ENSG00000026508	CD44	ENST00000969376	CD44-298	protein_coding	0	16	ENSE00003534676	11	35221654	35221732	1
human	ENSG00000026508	CD44	ENST00000969376	CD44-298	protein_coding	0	17	ENSE00004802752	11	35229129	35232402	1
human	ENSG00000026508	CD44	ENST00000969377	CD44-299	protein_coding	0	1	ENSE00004802753	11	35138721	35139370	1
human	ENSG00000026508	CD44	ENST00000969377	CD44-299	protein_coding	0	2	ENSE00003561898	11	35176575	35176740	1
human	ENSG00000026508	CD44	ENST00000969377	CD44-299	protein_coding	0	3	ENSE00003658180	11	35180274	35180407	1
human	ENSG00000026508	CD44	ENST00000969377	CD44-299	protein_coding	0	4	ENSE00003504402	11	35186832	35186900	1
human	ENSG00000026508	CD44	ENST00000969377	CD44-299	protein_coding	0	5	ENSE00003639932	11	35189835	35190065	1
human	ENSG00000026508	CD44	ENST00000969377	CD44-299	protein_coding	0	6	ENSE00003678600	11	35198121	35198246	1
human	ENSG00000026508	CD44	ENST00000969377	CD44-299	protein_coding	0	7	ENSE00002160255	11	35206115	35206243	1
human	ENSG00000026508	CD44	ENST00000969377	CD44-299	protein_coding	0	8	ENSE00003790928	11	35208105	35208206	1
human	ENSG00000026508	CD44	ENST00000969377	CD44-299	protein_coding	0	9	ENSE00000710485	11	35209965	35210054	1
human	ENSG00000026508	CD44	ENST00000969377	CD44-299	protein_coding	0	10	ENSE00003608645	11	35211246	35211449	1
human	ENSG00000026508	CD44	ENST00000969377	CD44-299	protein_coding	0	11	ENSE00003526469	11	35214852	35214914	1
human	ENSG00000026508	CD44	ENST00000969377	CD44-299	protein_coding	0	12	ENSE00003632343	11	35219316	35219387	1
human	ENSG00000026508	CD44	ENST00000969377	CD44-299	protein_coding	0	13	ENSE00003534676	11	35221654	35221732	1
human	ENSG00000026508	CD44	ENST00000969377	CD44-299	protein_coding	0	14	ENSE00004802752	11	35229129	35232402	1
human	ENSG00000026508	CD44	ENST00001106678	CD44-300	protein_coding	0	1	ENSE00004802753	11	35138721	35139370	1
human	ENSG00000026508	CD44	ENST00001106678	CD44-300	protein_coding	0	2	ENSE00003561898	11	35176575	35176740	1
human	ENSG00000026508	CD44	ENST00001106678	CD44-300	protein_coding	0	3	ENSE00003658180	11	35180274	35180407	1
human	ENSG00000026508	CD44	ENST00001106678	CD44-300	protein_coding	0	4	ENSE00003504402	11	35186832	35186900	1
human	ENSG00000026508	CD44	ENST00001106678	CD44-300	protein_coding	0	5	ENSE00003639932	11	35189835	35190065	1
human	ENSG00000026508	CD44	ENST00001106678	CD44-300	protein_coding	0	6	ENSE00004737386	11	35198121	35198549	1
human	ENSG00000026508	CD44	ENST00001106679	CD44-301	protein_coding	0	1	ENSE00004802753	11	35138721	35139370	1
human	ENSG00000026508	CD44	ENST00001106679	CD44-301	protein_coding	0	2	ENSE00003561898	11	35176575	35176740	1
human	ENSG00000026508	CD44	ENST00001106679	CD44-301	protein_coding	0	3	ENSE00004737384	11	35180274	35180887	1
human	ENSG00000026508	CD44	ENST00001113209	CD44-302	protein_coding	0	1	ENSE00004802753	11	35138721	35139370	1
human	ENSG00000026508	CD44	ENST00001113209	CD44-302	protein_coding	0	2	ENSE00003561898	11	35176575	35176740	1
human	ENSG00000026508	CD44	ENST00001113209	CD44-302	protein_coding	0	3	ENSE00003658180	11	35180274	35180407	1
human	ENSG00000026508	CD44	ENST00001113209	CD44-302	protein_coding	0	4	ENSE00003504402	11	35186832	35186900	1
human	ENSG00000026508	CD44	ENST00001113209	CD44-302	protein_coding	0	5	ENSE00003639932	11	35189835	35190065	1
human	ENSG00000026508	CD44	ENST00001113209	CD44-302	protein_coding	0	6	ENSE00003678600	11	35198121	35198246	1
human	ENSG00000026508	CD44	ENST00001113209	CD44-302	protein_coding	0	7	ENSE00003692209	11	35201082	35201195	1
human	ENSG00000026508	CD44	ENST00001113209	CD44-302	protein_coding	0	8	ENSE00004366172	11	35201668	35201787	1
human	ENSG00000026508	CD44	ENST00001113209	CD44-302	protein_coding	0	9	ENSE00004747477	11	35204512	35206057	1
human	ENSG00000026508	CD44	ENST00001113210	CD44-303	protein_coding	0	1	ENSE00004802753	11	35138721	35139370	1
human	ENSG00000026508	CD44	ENST00001113210	CD44-303	protein_coding	0	2	ENSE00003561898	11	35176575	35176740	1
human	ENSG00000026508	CD44	ENST00001113210	CD44-303	protein_coding	0	3	ENSE00003658180	11	35180274	35180407	1
human	ENSG00000026508	CD44	ENST00001113210	CD44-303	protein_coding	0	4	ENSE00003504402	11	35186832	35186900	1
human	ENSG00000026508	CD44	ENST00001113210	CD44-303	protein_coding	0	5	ENSE00003639932	11	35189835	35190065	1
human	ENSG00000026508	CD44	ENST00001113210	CD44-303	protein_coding	0	6	ENSE00003678600	11	35198121	35198246	1
human	ENSG00000026508	CD44	ENST00001113210	CD44-303	protein_coding	0	7	ENSE00003692209	11	35201082	35201195	1
human	ENSG00000026508	CD44	ENST00001113210	CD44-303	protein_coding	0	8	ENSE00000824450	11	35201671	35201787	1
human	ENSG00000026508	CD44	ENST00001113210	CD44-303	protein_coding	0	9	ENSE00004747479	11	35204512	35206043	1
human	ENSG00000026508	CD44	ENST00001113211	CD44-304	protein_coding	0	1	ENSE00004802753	11	35138721	35139370	1
human	ENSG00000026508	CD44	ENST00001113211	CD44-304	protein_coding	0	2	ENSE00003561898	11	35176575	35176740	1
human	ENSG00000026508	CD44	ENST00001113211	CD44-304	protein_coding	0	3	ENSE00003658180	11	35180274	35180407	1
human	ENSG00000026508	CD44	ENST00001113211	CD44-304	protein_coding	0	4	ENSE00003504402	11	35186832	35186900	1
human	ENSG00000026508	CD44	ENST00001113211	CD44-304	protein_coding	0	5	ENSE00003639932	11	35189835	35190065	1
human	ENSG00000026508	CD44	ENST00001113211	CD44-304	protein_coding	0	6	ENSE00003678600	11	35198121	35198246	1
human	ENSG00000026508	CD44	ENST00001113211	CD44-304	protein_coding	0	7	ENSE00003692209	11	35201082	35201195	1
human	ENSG00000026508	CD44	ENST00001113211	CD44-304	protein_coding	0	8	ENSE00000824450	11	35201671	35201787	1
human	ENSG00000026508	CD44	ENST00001113211	CD44-304	protein_coding	0	9	ENSE00003469853	11	35204512	35204640	1
human	ENSG00000026508	CD44	ENST00001113211	CD44-304	protein_coding	0	10	ENSE00004747478	11	35205785	35206038	1
human	ENSG00000026508	CD44	ENST00001113212	CD44-305	protein_coding	0	1	ENSE00004802753	11	35138721	35139370	1
human	ENSG00000026508	CD44	ENST00001113212	CD44-305	protein_coding	0	2	ENSE00003561898	11	35176575	35176740	1
human	ENSG00000026508	CD44	ENST00001113212	CD44-305	protein_coding	0	3	ENSE00003658180	11	35180274	35180407	1
human	ENSG00000026508	CD44	ENST00001113212	CD44-305	protein_coding	0	4	ENSE00003504402	11	35186832	35186900	1
human	ENSG00000026508	CD44	ENST00001113212	CD44-305	protein_coding	0	5	ENSE00003639932	11	35189835	35190065	1
human	ENSG00000026508	CD44	ENST00001113212	CD44-305	protein_coding	0	6	ENSE00003469853	11	35204512	35204640	1
human	ENSG00000026508	CD44	ENST00001113212	CD44-305	protein_coding	0	7	ENSE00004747480	11	35205785	35206037	1
human	ENSG00000026508	CD44	ENST00001125469	CD44-306	protein_coding	0	1	ENSE00004802753	11	35138721	35139370	1
human	ENSG00000026508	CD44	ENST00001125469	CD44-306	protein_coding	0	2	ENSE00003561898	11	35176575	35176740	1
human	ENSG00000026508	CD44	ENST00001125469	CD44-306	protein_coding	0	3	ENSE00003658180	11	35180274	35180407	1
human	ENSG00000026508	CD44	ENST00001125469	CD44-306	protein_coding	0	4	ENSE00003504402	11	35186832	35186900	1
human	ENSG00000026508	CD44	ENST00001125469	CD44-306	protein_coding	0	5	ENSE00003639932	11	35189835	35190065	1
human	ENSG00000026508	CD44	ENST00001125469	CD44-306	protein_coding	0	6	ENSE00003678600	11	35198121	35198246	1
human	ENSG00000026508	CD44	ENST00001125469	CD44-306	protein_coding	0	7	ENSE00003692209	11	35201082	35201195	1
human	ENSG00000026508	CD44	ENST00001125469	CD44-306	protein_coding	0	8	ENSE00000824450	11	35201671	35201787	1
human	ENSG00000026508	CD44	ENST00001125469	CD44-306	protein_coding	0	9	ENSE00003469853	11	35204512	35204640	1
human	ENSG00000026508	CD44	ENST00001125469	CD44-306	protein_coding	0	10	ENSE00004768693	11	35205899	35206037	1
human	ENSG00000026508	CD44	ENST00001125470	CD44-307	protein_coding	0	1	ENSE00004802753	11	35138721	35139370	1
human	ENSG00000026508	CD44	ENST00001125470	CD44-307	protein_coding	0	2	ENSE00003561898	11	35176575	35176740	1
human	ENSG00000026508	CD44	ENST00001125470	CD44-307	protein_coding	0	3	ENSE00003658180	11	35180274	35180407	1
human	ENSG00000026508	CD44	ENST00001125470	CD44-307	protein_coding	0	4	ENSE00003504402	11	35186832	35186900	1
human	ENSG00000026508	CD44	ENST00001125470	CD44-307	protein_coding	0	5	ENSE00003639932	11	35189835	35190065	1
human	ENSG00000026508	CD44	ENST00001125470	CD44-307	protein_coding	0	6	ENSE00003678600	11	35198121	35198246	1
human	ENSG00000026508	CD44	ENST00001125470	CD44-307	protein_coding	0	7	ENSE00004768694	11	35200646	35202537	1
human	ENSG00000026508	CD44	ENST00001126756	CD44-308	protein_coding	0	1	ENSE00004802753	11	35138721	35139370	1
human	ENSG00000026508	CD44	ENST00001126756	CD44-308	protein_coding	0	2	ENSE00004770999	11	35143464	35143817	1
human	ENSG00000026508	CD44	ENST00001143352	CD44-309	protein_coding	0	1	ENSE00004802753	11	35138721	35139370	1
human	ENSG00000026508	CD44	ENST00001143352	CD44-309	protein_coding	0	2	ENSE00003561898	11	35176575	35176740	1
human	ENSG00000026508	CD44	ENST00001143352	CD44-309	protein_coding	0	3	ENSE00003658180	11	35180274	35180407	1
human	ENSG00000026508	CD44	ENST00001143352	CD44-309	protein_coding	0	4	ENSE00003504402	11	35186832	35186900	1
human	ENSG00000026508	CD44	ENST00001143352	CD44-309	protein_coding	0	5	ENSE00003639932	11	35189835	35190065	1
human	ENSG00000026508	CD44	ENST00001143352	CD44-309	protein_coding	0	6	ENSE00000710505	11	35196746	35196874	1
human	ENSG00000026508	CD44	ENST00001143352	CD44-309	protein_coding	0	7	ENSE00003678600	11	35198121	35198246	1
human	ENSG00000026508	CD44	ENST00001143352	CD44-309	protein_coding	0	8	ENSE00003692209	11	35201082	35201195	1
human	ENSG00000026508	CD44	ENST00001143352	CD44-309	protein_coding	0	9	ENSE00000824450	11	35201671	35201787	1
human	ENSG00000026508	CD44	ENST00001143352	CD44-309	protein_coding	0	10	ENSE00003469853	11	35204512	35204640	1
human	ENSG00000026508	CD44	ENST00001143352	CD44-309	protein_coding	0	11	ENSE00000710490	11	35206112	35206243	1
human	ENSG00000026508	CD44	ENST00001143352	CD44-309	protein_coding	0	12	ENSE00003790928	11	35208105	35208206	1
human	ENSG00000026508	CD44	ENST00001143352	CD44-309	protein_coding	0	13	ENSE00000710485	11	35209965	35210054	1
human	ENSG00000026508	CD44	ENST00001143352	CD44-309	protein_coding	0	14	ENSE00003608645	11	35211246	35211449	1
human	ENSG00000026508	CD44	ENST00001143352	CD44-309	protein_coding	0	15	ENSE00003526469	11	35214852	35214914	1
human	ENSG00000026508	CD44	ENST00001143352	CD44-309	protein_coding	0	16	ENSE00003632343	11	35219316	35219387	1
human	ENSG00000026508	CD44	ENST00001143352	CD44-309	protein_coding	0	17	ENSE00003534676	11	35221654	35221732	1
human	ENSG00000026508	CD44	ENST00001143352	CD44-309	protein_coding	0	18	ENSE00004802752	11	35229129	35232402	1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000005218	Cd44-201	protein_coding	1	1	ENSMUSE00002199113	2	102731613	102732010	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000005218	Cd44-201	protein_coding	1	2	ENSMUSE00001268849	2	102695626	102695791	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000005218	Cd44-201	protein_coding	1	3	ENSMUSE00001292286	2	102691905	102692041	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000005218	Cd44-201	protein_coding	1	4	ENSMUSE00001251397	2	102686244	102686312	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000005218	Cd44-201	protein_coding	1	5	ENSMUSE00000429126	2	102683360	102683581	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000005218	Cd44-201	protein_coding	1	6	ENSMUSE00000166708	2	102679002	102679127	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000005218	Cd44-201	protein_coding	1	7	ENSMUSE00000166710	2	102676748	102676864	-1
mouse	ENSMUSG00000005087	Cd44	ENSMUST00000005218	Cd44-201	protein_coding	1	8	ENSMUSE00000166719	2	102675630	102675755	-1
